No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,day_of_week,is_weekend
34187,2017,1,23,10,17.0,20.0,7.0,42.0,800.0,36.0,-5.725,1033.0,-18.7,0.0,NE,1.8,Aotizhongxin,2017-01-23 10:00:00,Monday,False
34188,2017,1,23,11,18.0,21.0,7.0,28.0,600.0,54.0,-4.18,1033.0,-19.1,0.0,NE,1.6,Aotizhongxin,2017-01-23 11:00:00,Monday,False
34189,2017,1,23,12,16.0,16.0,5.0,22.0,600.0,63.0,-2.86666666666667,1032.66666666667,-19.4,0.0,NE,1.9,Aotizhongxin,2017-01-23 12:00:00,Monday,False
34190,2017,1,23,13,19.0,21.0,5.0,25.0,500.0,63.0,-1.725,1031.5,-19.7,0.0,SE,2.0,Aotizhongxin,2017-01-23 13:00:00,Monday,False
34191,2017,1,23,14,21.0,23.0,8.0,32.0,600.0,61.0,-0.72,1030.2,-19.2,0.0,NW,1.1,Aotizhongxin,2017-01-23 14:00:00,Monday,False
34192,2017,1,23,15,27.0,36.0,3.0,41.0,800.0,53.0,-0.3,1029.66666666667,-19.0,0.0,NE,2.3,Aotizhongxin,2017-01-23 15:00:00,Monday,False
34193,2017,1,23,16,39.0,45.0,13.0,2.0,900.0,65.0,0.025,1029.0,-18.4,0.0,NE,0.8,Aotizhongxin,2017-01-23 16:00:00,Monday,False
34194,2017,1,23,17,34.0,48.0,15.0,62.0,900.0,43.0,-0.325,1029.0,-18.0,0.0,E,1.3,Aotizhongxin,2017-01-23 17:00:00,Monday,False
34195,2017,1,23,18,39.0,58.0,14.0,65.0,100.0,38.0,-1.5,1030.0,-17.7,0.0,NE,2.0,Aotizhongxin,2017-01-23 18:00:00,Monday,False
34196,2017,1,23,19,47.0,72.0,16.0,85.0,1300.0,19.0,-2.35,1030.5,-17.2,0.0,NE,1.4,Aotizhongxin,2017-01-23 19:00:00,Monday,False
34197,2017,1,23,20,68.0,89.0,22.0,91.0,1600.0,19.0,-3.2,1031.0,-16.3,0.0,NE,1.2,Aotizhongxin,2017-01-23 20:00:00,Monday,False
34198,2017,1,23,21,80.0,95.0,25.0,96.0,1800.0,17.0,-4.53333333333333,1031.0,-15.6,0.0,NE,1.1,Aotizhongxin,2017-01-23 21:00:00,Monday,False
34200,2017,1,23,23,95.0,118.0,62.0,109.0,2900.0,63.0,-6.175,1032.0,-15.0,0.0,NE,0.8,Aotizhongxin,2017-01-23 23:00:00,Monday,False
34201,2017,1,24,0,97.0,116.0,66.0,108.0,300.0,18.0,-6.96666666666667,1032.33333333333,-14.5,0.0,NE,0.8,Aotizhongxin,2017-01-24 00:00:00,Tuesday,False
34203,2017,1,24,2,89.0,90.0,55.0,99.0,2800.0,15.0,-8.55,1033.0,-14.6,0.0,NE,1.2,Aotizhongxin,2017-01-24 02:00:00,Tuesday,False
34204,2017,1,24,3,93.0,122.0,59.0,100.0,3700.0,17.0,-8.6,1033.0,-14.2,0.0,NE,1.3,Aotizhongxin,2017-01-24 03:00:00,Tuesday,False
34205,2017,1,24,4,105.0,108.0,47.0,95.0,4200.0,63.0,-8.7,1033.0,-13.9,0.0,NE,1.2,Aotizhongxin,2017-01-24 04:00:00,Tuesday,False
34206,2017,1,24,5,100.0,100.0,44.0,82.0,3700.0,19.0,-9.7,1033.0,-14.1,0.0,NE,0.7,Aotizhongxin,2017-01-24 05:00:00,Tuesday,False
34207,2017,1,24,6,72.0,86.0,32.0,75.0,2600.0,14.0,-9.54,1033.0,-13.5,0.0,NE,1.4,Aotizhongxin,2017-01-24 06:00:00,Tuesday,False
34208,2017,1,24,7,51.0,51.0,22.0,65.0,1800.0,13.0,-8.4,1033.66666666667,-13.3,0.0,NE,1.2,Aotizhongxin,2017-01-24 07:00:00,Tuesday,False
34209,2017,1,24,8,27.0,27.0,14.0,52.0,1000.0,63.0,-8.475,1034.0,-13.9,0.0,NE,1.7,Aotizhongxin,2017-01-24 08:00:00,Tuesday,False
34210,2017,1,24,9,28.0,31.0,12.0,42.0,900.0,30.0,-6.8,1034.75,-13.9,0.0,NE,1.7,Aotizhongxin,2017-01-24 09:00:00,Tuesday,False
34211,2017,1,24,10,29.0,36.0,19.0,38.0,100.0,40.0,-4.5,1035.0,-13.6,0.0,NE,1.3,Aotizhongxin,2017-01-24 10:00:00,Tuesday,False
34212,2017,1,24,11,44.0,57.0,17.0,52.0,1400.0,33.0,-2.68,1035.0,-14.7,0.0,NE,1.2,Aotizhongxin,2017-01-24 11:00:00,Tuesday,False
34213,2017,1,24,12,53.0,62.0,20.0,62.0,1500.0,63.0,-0.933333333333333,1034.33333333333,-15.8,0.0,NE,1.5,Aotizhongxin,2017-01-24 12:00:00,Tuesday,False
34214,2017,1,24,13,68.0,73.0,23.0,68.0,1600.0,41.0,0.25,1033.5,-15.2,0.0,NE,1.6,Aotizhongxin,2017-01-24 13:00:00,Tuesday,False
34215,2017,1,24,14,71.0,74.0,24.0,74.0,1000.0,44.0,1.64,1032.2,-15.1,0.0,SE,0.9,Aotizhongxin,2017-01-24 14:00:00,Tuesday,False
34216,2017,1,24,15,86.0,93.0,27.0,84.0,1600.0,49.0,1.9,1032.0,-14.9,0.0,SE,2.2,Aotizhongxin,2017-01-24 15:00:00,Tuesday,False
34217,2017,1,24,16,109.0,123.0,35.0,113.0,2300.0,36.0,1.875,1031.5,-14.4,0.0,SW,2.0,Aotizhongxin,2017-01-24 16:00:00,Tuesday,False
34218,2017,1,24,17,120.0,120.0,39.0,116.0,2300.0,49.0,2.0,1031.0,-14.1,0.0,SW,1.3,Aotizhongxin,2017-01-24 17:00:00,Tuesday,False
34219,2017,1,24,18,122.0,126.0,36.0,125.0,2400.0,26.0,0.875,1031.0,-13.4,0.0,SW,1.0,Aotizhongxin,2017-01-24 18:00:00,Tuesday,False
34220,2017,1,24,19,130.0,133.0,38.0,124.0,2600.0,27.0,-0.15,1031.75,-13.1,0.0,SW,0.9,Aotizhongxin,2017-01-24 19:00:00,Tuesday,False
34221,2017,1,24,20,134.0,137.0,38.0,121.0,2600.0,49.0,-1.075,1032.0,-13.1,0.0,SW,1.0,Aotizhongxin,2017-01-24 20:00:00,Tuesday,False
34222,2017,1,24,21,128.0,128.0,38.0,112.0,2500.0,49.0,-1.35,1032.0,-13.1,0.0,SW,1.0,Aotizhongxin,2017-01-24 21:00:00,Tuesday,False
34223,2017,1,24,22,120.0,120.0,40.0,95.0,2400.0,49.0,-0.9,1032.0,-12.8,0.0,SW,0.7,Aotizhongxin,2017-01-24 22:00:00,Tuesday,False
34224,2017,1,24,23,128.0,128.0,45.0,100.0,2400.0,49.0,-1.65,1032.0,-12.5,0.0,SE,0.9,Aotizhongxin,2017-01-24 23:00:00,Tuesday,False
34225,2017,1,25,0,134.0,134.0,46.0,106.0,2500.0,29.0,-2.125,1031.5,-12.2,0.0,NE,0.8,Aotizhongxin,2017-01-25 00:00:00,Wednesday,False
34226,2017,1,25,1,152.0,159.0,45.0,123.0,3700.0,26.0,-3.35,1031.25,-11.8,0.0,NE,1.0,Aotizhongxin,2017-01-25 01:00:00,Wednesday,False
34227,2017,1,25,2,169.0,180.0,26.0,122.0,4400.0,28.0,-4.65,1031.0,-11.7,0.0,NE,1.6,Aotizhongxin,2017-01-25 02:00:00,Wednesday,False
34228,2017,1,25,3,202.0,202.0,36.0,121.0,5200.0,33.0,-5.325,1031.0,-11.3,0.0,NE,0.8,Aotizhongxin,2017-01-25 03:00:00,Wednesday,False
34230,2017,1,25,5,208.0,208.0,40.0,108.0,500.0,35.0,-7.225,1030.0,-11.1,0.0,NE,1.2,Aotizhongxin,2017-01-25 05:00:00,Wednesday,False
34231,2017,1,25,6,191.0,191.0,35.0,107.0,4500.0,31.0,-6.975,1030.0,-10.7,0.0,NE,1.3,Aotizhongxin,2017-01-25 06:00:00,Wednesday,False
34232,2017,1,25,7,156.0,156.0,33.0,100.0,3800.0,25.0,-6.425,1030.0,-10.1,0.0,NE,1.3,Aotizhongxin,2017-01-25 07:00:00,Wednesday,False
34233,2017,1,25,8,160.0,160.0,37.0,114.0,4200.0,26.0,-6.1,1031.0,-10.3,0.0,NE,1.6,Aotizhongxin,2017-01-25 08:00:00,Wednesday,False
34234,2017,1,25,9,154.0,154.0,48.0,117.0,4100.0,49.0,-5.33333333333333,1030.66666666667,-10.6,0.0,NE,1.6,Aotizhongxin,2017-01-25 09:00:00,Wednesday,False
34235,2017,1,25,10,164.0,164.0,61.0,114.0,4200.0,30.0,-3.66666666666667,1030.5,-10.7,0.0,NE,1.7,Aotizhongxin,2017-01-25 10:00:00,Wednesday,False
34236,2017,1,25,11,136.0,136.0,54.0,91.0,300.0,32.0,-1.625,1030.5,-12.3,0.0,NE,2.2,Aotizhongxin,2017-01-25 11:00:00,Wednesday,False
34237,2017,1,25,12,143.0,143.0,47.0,83.0,2800.0,44.0,-0.475,1029.25,-11.5,0.0,NE,1.9,Aotizhongxin,2017-01-25 12:00:00,Wednesday,False
34238,2017,1,25,13,150.0,150.0,45.0,84.0,2700.0,54.0,0.75,1028.5,-10.9,0.0,NE,0.6,Aotizhongxin,2017-01-25 13:00:00,Wednesday,False
34240,2017,1,25,15,164.0,164.0,47.0,100.0,2800.0,57.0,2.75,1025.75,-9.5,0.0,SW,1.9,Aotizhongxin,2017-01-25 15:00:00,Wednesday,False
34241,2017,1,25,16,162.0,162.0,46.0,112.0,2800.0,50.0,2.66666666666667,1025.0,-9.2,0.0,SE,1.7,Aotizhongxin,2017-01-25 16:00:00,Wednesday,False
34242,2017,1,25,17,176.0,176.0,49.0,132.0,300.0,37.0,2.1,1025.0,-8.8,0.0,SW,1.5,Aotizhongxin,2017-01-25 17:00:00,Wednesday,False
34243,2017,1,25,18,200.0,200.0,48.0,139.0,3300.0,30.0,0.675,1025.0,-8.8,0.0,SW,0.6,Aotizhongxin,2017-01-25 18:00:00,Wednesday,False
34248,2017,1,25,23,253.0,253.0,30.0,128.0,4300.0,57.0,-4.825,1023.25,-8.7,0.0,NE,1.0,Aotizhongxin,2017-01-25 23:00:00,Wednesday,False
34249,2017,1,26,0,260.0,260.0,22.0,122.0,4300.0,57.0,-4.425,1022.75,-7.9,0.0,NE,1.5,Aotizhongxin,2017-01-26 00:00:00,Thursday,False
34250,2017,1,26,1,269.0,269.0,20.0,124.0,5200.0,57.0,-3.95,1022.0,-7.3,0.0,NE,1.3,Aotizhongxin,2017-01-26 01:00:00,Thursday,False
34251,2017,1,26,2,295.0,295.0,22.0,120.0,5400.0,57.0,-3.95,1021.25,-7.0,0.0,SE,1.8,Aotizhongxin,2017-01-26 02:00:00,Thursday,False
34252,2017,1,26,3,321.0,321.0,26.0,120.0,5900.0,57.0,-3.125,1020.0,-6.5,0.0,NE,1.1,Aotizhongxin,2017-01-26 03:00:00,Thursday,False
34253,2017,1,26,4,326.0,326.0,28.0,121.0,600.0,57.0,-3.4,1019.5,-6.6,0.0,SE,0.9,Aotizhongxin,2017-01-26 04:00:00,Thursday,False
34254,2017,1,26,5,318.0,318.0,28.0,113.0,5900.0,42.0,-3.525,1018.0,-6.6,0.0,NE,0.9,Aotizhongxin,2017-01-26 05:00:00,Thursday,False
34255,2017,1,26,6,288.0,288.0,32.0,114.0,5400.0,37.0,-3.525,1017.25,-6.7,0.0,NE,1.6,Aotizhongxin,2017-01-26 06:00:00,Thursday,False
34256,2017,1,26,7,246.0,246.0,38.0,117.0,4600.0,57.0,-3.425,1016.75,-6.5,0.0,NE,1.9,Aotizhongxin,2017-01-26 07:00:00,Thursday,False
34257,2017,1,26,8,238.0,238.0,44.0,120.0,4300.0,29.0,-2.925,1017.0,-6.7,0.0,NE,1.3,Aotizhongxin,2017-01-26 08:00:00,Thursday,False
34258,2017,1,26,9,248.0,248.0,54.0,116.0,4400.0,31.0,-2.575,1016.5,-6.9,0.0,NE,1.6,Aotizhongxin,2017-01-26 09:00:00,Thursday,False
34259,2017,1,26,10,262.0,262.0,59.0,109.0,4300.0,34.0,-1.825,1016.75,-7.0,0.0,NE,0.9,Aotizhongxin,2017-01-26 10:00:00,Thursday,False
34260,2017,1,26,11,270.0,270.0,60.0,101.0,3900.0,38.0,-0.98,1016.0,-6.9,0.0,NE,1.8,Aotizhongxin,2017-01-26 11:00:00,Thursday,False
34261,2017,1,26,12,259.0,259.0,71.0,108.0,4000.0,57.0,-0.0666666666666667,1016.0,-7.0,0.0,NE,1.5,Aotizhongxin,2017-01-26 12:00:00,Thursday,False
34262,2017,1,26,13,209.0,209.0,72.0,93.0,3300.0,57.0,1.95,1016.0,-8.1,0.0,NW,1.8,Aotizhongxin,2017-01-26 13:00:00,Thursday,False
34263,2017,1,26,14,96.0,148.0,34.0,40.0,1300.0,59.0,5.9,1016.4,-9.6,0.0,NW,3.5,Aotizhongxin,2017-01-26 14:00:00,Thursday,False
34264,2017,1,26,15,51.0,75.0,18.0,27.0,800.0,71.0,8.375,1017.0,-10.3,0.0,NE,3.5,Aotizhongxin,2017-01-26 15:00:00,Thursday,False
34265,2017,1,26,16,8.0,64.0,5.0,10.0,300.0,87.0,9.16666666666667,1018.33333333333,-12.1,0.0,NE,4.6,Aotizhongxin,2017-01-26 16:00:00,Thursday,False
34266,2017,1,26,17,7.0,74.0,5.0,11.0,300.0,88.0,7.875,1020.0,-14.2,0.0,NE,5.0,Aotizhongxin,2017-01-26 17:00:00,Thursday,False
34267,2017,1,26,18,10.0,45.0,4.0,9.0,300.0,88.0,5.925,1022.0,-14.9,0.0,NE,4.5,Aotizhongxin,2017-01-26 18:00:00,Thursday,False
34268,2017,1,26,19,9.0,11.0,5.0,12.0,300.0,88.0,4.325,1024.75,-15.2,0.0,NE,3.0,Aotizhongxin,2017-01-26 19:00:00,Thursday,False
34269,2017,1,26,20,11.0,11.0,5.0,14.0,300.0,88.0,3.5,1026.25,-15.9,0.0,NE,4.7,Aotizhongxin,2017-01-26 20:00:00,Thursday,False
34270,2017,1,26,21,7.0,7.0,4.0,13.0,300.0,88.0,2.575,1027.75,-16.9,0.0,NE,4.4,Aotizhongxin,2017-01-26 21:00:00,Thursday,False
34271,2017,1,26,22,4.0,5.0,8.0,15.0,400.0,88.0,1.725,1028.25,-16.7,0.0,NE,2.9,Aotizhongxin,2017-01-26 22:00:00,Thursday,False
34272,2017,1,26,23,10.0,10.0,11.0,16.0,400.0,88.0,-2.77555756156289e-17,1029.0,-16.6,0.0,NW,1.4,Aotizhongxin,2017-01-26 23:00:00,Thursday,False
34273,2017,1,27,0,11.0,11.0,10.0,16.0,400.0,88.0,-1.275,1029.5,-15.8,0.0,NE,1.5,Aotizhongxin,2017-01-27 00:00:00,Friday,False
34275,2017,1,27,2,13.0,13.0,12.0,22.0,600.0,88.0,-1.85,1030.0,-15.5,0.0,NW,0.8,Aotizhongxin,2017-01-27 02:00:00,Friday,False
34276,2017,1,27,3,10.0,10.0,9.0,20.0,400.0,88.0,-1.75,1030.0,-15.7,0.0,NW,1.3,Aotizhongxin,2017-01-27 03:00:00,Friday,False
34277,2017,1,27,4,6.0,6.0,7.0,12.0,300.0,88.0,-3.6,1029.75,-15.7,0.0,SE,0.7,Aotizhongxin,2017-01-27 04:00:00,Friday,False
34278,2017,1,27,5,9.0,9.0,8.0,12.0,300.0,73.0,-3.275,1029.0,-15.1,0.0,SE,1.5,Aotizhongxin,2017-01-27 05:00:00,Friday,False
34279,2017,1,27,6,11.0,11.0,12.0,16.0,400.0,67.0,-2.875,1029.0,-14.6,0.0,NE,0.8,Aotizhongxin,2017-01-27 06:00:00,Friday,False
34280,2017,1,27,7,11.0,11.0,12.0,27.0,500.0,55.0,-3.925,1029.0,-14.3,0.0,SW,0.7,Aotizhongxin,2017-01-27 07:00:00,Friday,False
34281,2017,1,27,8,11.0,11.0,13.0,25.0,500.0,53.0,-5.65,1029.0,-14.1,0.0,SW,1.2,Aotizhongxin,2017-01-27 08:00:00,Friday,False
34282,2017,1,27,9,15.0,20.0,16.0,48.0,600.0,32.0,-3.825,1030.0,-14.0,0.0,SW,1.6,Aotizhongxin,2017-01-27 09:00:00,Friday,False
34283,2017,1,27,10,24.0,24.0,18.0,31.0,700.0,56.0,-0.9,1030.0,-14.9,0.0,SW,3.9,Aotizhongxin,2017-01-27 10:00:00,Friday,False
34284,2017,1,27,11,28.0,40.0,22.0,24.0,700.0,69.0,0.8,1029.2,-15.5,0.0,SW,5.3,Aotizhongxin,2017-01-27 11:00:00,Friday,False
34285,2017,1,27,12,37.0,51.0,22.0,17.0,600.0,84.0,1.6,1029.0,-15.4,0.0,SW,5.1,Aotizhongxin,2017-01-27 12:00:00,Friday,False
34289,2017,1,27,16,53.0,81.0,19.0,19.0,600.0,102.0,3.575,1024.0,-16.8,0.0,SW,4.0,Aotizhongxin,2017-01-27 16:00:00,Friday,False
34290,2017,1,27,17,58.0,71.0,20.0,22.0,700.0,103.0,2.64,1023.0,-16.5,0.0,SW,4.2,Aotizhongxin,2017-01-27 17:00:00,Friday,False
34291,2017,1,27,18,61.0,87.0,21.0,34.0,800.0,87.0,1.43333333333333,1022.66666666667,-16.2,0.0,SW,2.0,Aotizhongxin,2017-01-27 18:00:00,Friday,False
34292,2017,1,27,19,87.0,117.0,28.0,41.0,900.0,85.0,0.775,1023.0,-16.0,0.0,SE,1.4,Aotizhongxin,2017-01-27 19:00:00,Friday,False
34293,2017,1,27,20,118.0,166.0,38.0,52.0,100.0,74.0,0.64,1023.0,-16.1,0.0,SW,2.8,Aotizhongxin,2017-01-27 20:00:00,Friday,False
34294,2017,1,27,21,179.0,229.0,57.0,60.0,1100.0,71.0,0.233333333333333,1022.33333333333,-15.8,0.0,SE,2.2,Aotizhongxin,2017-01-27 21:00:00,Friday,False
34295,2017,1,27,22,240.0,315.0,72.0,74.0,1200.0,63.0,0.6,1022.0,-15.8,0.0,SE,1.8,Aotizhongxin,2017-01-27 22:00:00,Friday,False
34296,2017,1,27,23,278.0,329.0,76.0,73.0,1400.0,68.0,0.575,1021.75,-15.7,0.0,SW,1.4,Aotizhongxin,2017-01-27 23:00:00,Friday,False
34297,2017,1,28,0,305.0,377.0,88.0,75.0,1600.0,68.0,-0.725,1021.0,-15.6,0.0,SE,2.0,Aotizhongxin,2017-01-28 00:00:00,Saturday,True
34298,2017,1,28,1,576.0,815.0,155.0,94.0,2100.0,80.0,-0.525,1020.0,-15.7,0.0,NW,0.8,Aotizhongxin,2017-01-28 01:00:00,Saturday,True
34299,2017,1,28,2,641.0,773.0,161.0,95.0,2600.0,82.0,-2.975,1020.0,-14.9,0.0,NE,1.4,Aotizhongxin,2017-01-28 02:00:00,Saturday,True
34300,2017,1,28,3,651.0,799.0,155.0,92.0,2900.0,85.0,-4.0,1019.5,-14.5,0.0,NE,1.5,Aotizhongxin,2017-01-28 03:00:00,Saturday,True
34301,2017,1,28,4,682.0,815.0,159.0,93.0,300.0,103.0,-3.5,1019.0,-13.5,0.0,NE,1.8,Aotizhongxin,2017-01-28 04:00:00,Saturday,True
34302,2017,1,28,5,713.0,858.0,164.0,95.0,3500.0,125.0,-3.275,1018.75,-12.2,0.0,NE,2.0,Aotizhongxin,2017-01-28 05:00:00,Saturday,True
34303,2017,1,28,6,697.0,754.0,146.0,92.0,3600.0,110.0,-3.15,1018.0,-11.8,0.0,NE,1.7,Aotizhongxin,2017-01-28 06:00:00,Saturday,True
34304,2017,1,28,7,462.0,491.0,104.0,83.0,2800.0,66.0,-2.8,1018.0,-11.1,0.0,NE,1.8,Aotizhongxin,2017-01-28 07:00:00,Saturday,True
34305,2017,1,28,8,383.0,442.0,91.0,81.0,2700.0,56.0,-2.575,1018.0,-10.6,0.0,NE,1.3,Aotizhongxin,2017-01-28 08:00:00,Saturday,True
34306,2017,1,28,9,374.0,397.0,87.0,78.0,2600.0,54.0,-2.125,1018.0,-10.1,0.0,NE,1.0,Aotizhongxin,2017-01-28 09:00:00,Saturday,True
34307,2017,1,28,10,323.0,357.0,85.0,77.0,2400.0,49.0,-1.75,1018.0,-9.5,0.0,NE,1.4,Aotizhongxin,2017-01-28 10:00:00,Saturday,True
34308,2017,1,28,11,257.0,271.0,82.0,73.0,2200.0,44.0,-1.3,1018.6,-8.7,0.0,NE,1.3,Aotizhongxin,2017-01-28 11:00:00,Saturday,True
34309,2017,1,28,12,249.0,282.0,89.0,65.0,2300.0,54.0,-0.533333333333333,1018.0,-8.2,0.0,NE,2.4,Aotizhongxin,2017-01-28 12:00:00,Saturday,True
34310,2017,1,28,13,244.0,252.0,96.0,63.0,2300.0,60.0,0.3,1017.25,-8.5,0.0,NE,1.6,Aotizhongxin,2017-01-28 13:00:00,Saturday,True
34311,2017,1,28,14,238.0,249.0,90.0,60.0,2400.0,65.0,1.12,1016.2,-8.8,0.0,NE,1.7,Aotizhongxin,2017-01-28 14:00:00,Saturday,True
34312,2017,1,28,15,242.0,256.0,84.0,72.0,2500.0,62.0,1.6,1016.0,-8.4,0.0,NE,2.3,Aotizhongxin,2017-01-28 15:00:00,Saturday,True
34313,2017,1,28,16,243.0,260.0,81.0,80.0,2600.0,59.0,1.85,1016.0,-8.5,0.0,NE,1.8,Aotizhongxin,2017-01-28 16:00:00,Saturday,True
34314,2017,1,28,17,247.0,267.0,73.0,75.0,2900.0,59.0,1.7,1016.0,-7.9,0.0,NE,1.3,Aotizhongxin,2017-01-28 17:00:00,Saturday,True
34316,2017,1,28,19,243.0,260.0,54.0,83.0,300.0,47.0,-1.45,1017.0,-8.2,0.0,NE,0.9,Aotizhongxin,2017-01-28 19:00:00,Saturday,True
34317,2017,1,28,20,242.0,269.0,42.0,93.0,3200.0,35.0,-2.0,1017.0,-8.0,0.0,NE,1.5,Aotizhongxin,2017-01-28 20:00:00,Saturday,True
34318,2017,1,28,21,258.0,287.0,55.0,100.0,400.0,38.0,-2.175,1017.5,-7.2,0.0,NE,1.2,Aotizhongxin,2017-01-28 21:00:00,Saturday,True
34319,2017,1,28,22,273.0,300.0,61.0,102.0,4600.0,40.0,-2.85,1018.0,-6.7,0.0,NE,0.7,Aotizhongxin,2017-01-28 22:00:00,Saturday,True
34320,2017,1,28,23,307.0,347.0,84.0,107.0,500.0,45.0,-3.575,1018.25,-6.7,0.0,NE,1.2,Aotizhongxin,2017-01-28 23:00:00,Saturday,True
34321,2017,1,29,0,297.0,312.0,100.0,104.0,4200.0,42.0,-3.525,1018.0,-6.5,0.0,NE,1.2,Aotizhongxin,2017-01-29 00:00:00,Sunday,True
34322,2017,1,29,1,292.0,314.0,95.0,102.0,4300.0,42.0,-2.825,1018.25,-5.4,0.0,NE,1.2,Aotizhongxin,2017-01-29 01:00:00,Sunday,True
34323,2017,1,29,2,203.0,203.0,60.0,70.0,3700.0,42.0,-1.975,1019.0,-4.5,0.0,NE,3.3,Aotizhongxin,2017-01-29 02:00:00,Sunday,True
34324,2017,1,29,3,11.0,17.0,10.0,7.0,300.0,72.0,0.25,1019.0,-9.4,0.0,NE,4.4,Aotizhongxin,2017-01-29 03:00:00,Sunday,True
34325,2017,1,29,4,3.0,51.0,6.0,4.0,300.0,125.0,1.15,1019.5,-16.6,0.0,NE,5.4,Aotizhongxin,2017-01-29 04:00:00,Sunday,True
34326,2017,1,29,5,9.0,50.0,5.0,5.0,200.0,77.0,0.875,1020.75,-17.5,0.0,NE,3.2,Aotizhongxin,2017-01-29 05:00:00,Sunday,True
34327,2017,1,29,6,9.0,63.0,3.0,5.0,200.0,81.0,0.3,1021.75,-20.4,0.0,NE,7.2,Aotizhongxin,2017-01-29 06:00:00,Sunday,True
34328,2017,1,29,7,10.0,102.0,4.0,6.0,200.0,79.0,-0.875,1023.25,-22.9,0.0,NW,6.6,Aotizhongxin,2017-01-29 07:00:00,Sunday,True
34329,2017,1,29,8,10.0,75.0,5.0,8.0,200.0,75.0,-2.425,1024.25,-22.2,0.0,NW,3.9,Aotizhongxin,2017-01-29 08:00:00,Sunday,True
34330,2017,1,29,9,11.0,77.0,5.0,10.0,300.0,70.0,-2.975,1025.5,-21.5,0.0,N,7.5,Aotizhongxin,2017-01-29 09:00:00,Sunday,True
34331,2017,1,29,10,10.0,64.0,4.0,8.0,300.0,72.0,-3.375,1026.0,-21.6,0.0,NW,4.9,Aotizhongxin,2017-01-29 10:00:00,Sunday,True
34332,2017,1,29,11,12.0,66.0,5.0,7.0,300.0,75.0,-3.2,1026.0,-21.7,0.0,NW,5.9,Aotizhongxin,2017-01-29 11:00:00,Sunday,True
34333,2017,1,29,12,7.0,73.0,5.0,7.0,300.0,76.0,-2.45,1026.0,-21.6,0.0,NW,6.8,Aotizhongxin,2017-01-29 12:00:00,Sunday,True
34334,2017,1,29,13,15.0,50.0,5.0,7.0,300.0,77.0,-1.95,1025.5,-21.8,0.0,NW,5.4,Aotizhongxin,2017-01-29 13:00:00,Sunday,True
34336,2017,1,29,15,8.0,47.0,5.0,6.0,300.0,81.0,-0.533333333333333,1025.66666666667,-22.0,0.0,NW,3.6,Aotizhongxin,2017-01-29 15:00:00,Sunday,True
34337,2017,1,29,16,13.0,35.0,5.0,7.0,300.0,82.0,-0.6,1026.5,-21.4,0.0,NW,5.7,Aotizhongxin,2017-01-29 16:00:00,Sunday,True
34338,2017,1,29,17,11.0,33.0,5.0,8.0,300.0,81.0,-0.55,1027.25,-21.4,0.0,NE,3.1,Aotizhongxin,2017-01-29 17:00:00,Sunday,True
34339,2017,1,29,18,11.0,40.0,5.0,8.0,300.0,81.0,-1.375,1028.25,-21.2,0.0,NE,3.1,Aotizhongxin,2017-01-29 18:00:00,Sunday,True
34340,2017,1,29,19,3.0,11.0,3.0,7.0,200.0,82.0,-1.95,1029.25,-21.4,0.0,NE,4.5,Aotizhongxin,2017-01-29 19:00:00,Sunday,True
34341,2017,1,29,20,8.0,10.0,3.0,8.0,200.0,79.0,-1.9,1030.25,-21.1,0.0,NW,2.1,Aotizhongxin,2017-01-29 20:00:00,Sunday,True
34342,2017,1,29,21,9.0,11.0,2.0,7.0,200.0,79.0,-2.525,1031.25,-22.5,0.0,NW,4.4,Aotizhongxin,2017-01-29 21:00:00,Sunday,True
34343,2017,1,29,22,7.0,16.0,4.0,11.0,300.0,75.0,-2.925,1032.25,-23.7,0.0,NW,5.5,Aotizhongxin,2017-01-29 22:00:00,Sunday,True
34344,2017,1,29,23,10.0,20.0,8.0,13.0,400.0,72.0,-3.325,1033.0,-23.9,0.0,NW,4.7,Aotizhongxin,2017-01-29 23:00:00,Sunday,True
34345,2017,1,30,0,8.0,19.0,6.0,11.0,400.0,72.0,-3.625,1033.75,-24.6,0.0,NW,4.4,Aotizhongxin,2017-01-30 00:00:00,Monday,False
34346,2017,1,30,1,9.0,16.0,6.0,11.0,400.0,70.0,-4.175,1034.0,-24.9,0.0,NW,3.7,Aotizhongxin,2017-01-30 01:00:00,Monday,False
34347,2017,1,30,2,7.0,14.0,9.0,8.0,400.0,71.0,-4.725,1034.25,-24.9,0.0,NW,3.5,Aotizhongxin,2017-01-30 02:00:00,Monday,False
34348,2017,1,30,3,9.0,9.0,9.0,8.0,400.0,71.0,-5.125,1035.0,-25.2,0.0,NE,3.2,Aotizhongxin,2017-01-30 03:00:00,Monday,False
34349,2017,1,30,4,8.0,8.0,11.0,9.0,400.0,82.0,-5.375,1035.0,-25.4,0.0,NE,2.7,Aotizhongxin,2017-01-30 04:00:00,Monday,False
34350,2017,1,30,5,5.0,6.0,11.0,10.0,400.0,69.0,-5.575,1035.0,-25.6,0.0,NE,2.8,Aotizhongxin,2017-01-30 05:00:00,Monday,False
34351,2017,1,30,6,7.0,7.0,11.0,12.0,400.0,68.0,-5.9,1035.0,-25.5,0.0,NE,2.3,Aotizhongxin,2017-01-30 06:00:00,Monday,False
